filename,measure_family,sex,data_year,release_date,size_mb
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2012_MALE_Y2026M03D18.CSV,PAF,MALE,2012,2026-03-18,56.01
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2013_BOTH_Y2026M03D18.CSV,PAF,BOTH,2013,2026-03-18,56.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2013_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2013,2026-03-18,56.59
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2013_MALE_Y2026M03D18.CSV,PAF,MALE,2013,2026-03-18,56.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2014_BOTH_Y2026M03D18.CSV,PAF,BOTH,2014,2026-03-18,55.99
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2014_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2014,2026-03-18,56.58
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2014_MALE_Y2026M03D18.CSV,PAF,MALE,2014,2026-03-18,56.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2015_BOTH_Y2026M03D18.CSV,PAF,BOTH,2015,2026-03-18,55.99
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2015_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2015,2026-03-18,56.58
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2015_MALE_Y2026M03D18.CSV,PAF,MALE,2015,2026-03-18,55.99
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2016_BOTH_Y2026M03D18.CSV,PAF,BOTH,2016,2026-03-18,55.99
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2016_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2016,2026-03-18,56.57
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2016_MALE_Y2026M03D18.CSV,PAF,MALE,2016,2026-03-18,55.99
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2017_BOTH_Y2026M03D18.CSV,PAF,BOTH,2017,2026-03-18,55.98
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2017_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2017,2026-03-18,56.57
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2017_MALE_Y2026M03D18.CSV,PAF,MALE,2017,2026-03-18,55.99
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2018_BOTH_Y2026M03D18.CSV,PAF,BOTH,2018,2026-03-18,55.98
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2018_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2018,2026-03-18,56.57
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2018_MALE_Y2026M03D18.CSV,PAF,MALE,2018,2026-03-18,55.99
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2019_BOTH_Y2026M03D18.CSV,PAF,BOTH,2019,2026-03-18,55.98
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2019_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2019,2026-03-18,56.56
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_ML_CHRONIC_2019_MALE_Y2026M03D18.CSV,PAF,MALE,2019,2026-03-18,55.98
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2000_BOTH_Y2026M03D18.CSV,PAF,BOTH,2000,2026-03-18,53.15
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2000_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2000,2026-03-18,53.73
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2000_MALE_Y2026M03D18.CSV,PAF,MALE,2000,2026-03-18,53.16
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2001_BOTH_Y2026M03D18.CSV,PAF,BOTH,2001,2026-03-18,53.14
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2001_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2001,2026-03-18,53.72
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2001_MALE_Y2026M03D18.CSV,PAF,MALE,2001,2026-03-18,53.16
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2002_BOTH_Y2026M03D18.CSV,PAF,BOTH,2002,2026-03-18,53.13
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2002_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2002,2026-03-18,53.71
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2002_MALE_Y2026M03D18.CSV,PAF,MALE,2002,2026-03-18,53.15
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2003_BOTH_Y2026M03D18.CSV,PAF,BOTH,2003,2026-03-18,53.12
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2003_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2003,2026-03-18,53.7
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2003_MALE_Y2026M03D18.CSV,PAF,MALE,2003,2026-03-18,53.14
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2004_BOTH_Y2026M03D18.CSV,PAF,BOTH,2004,2026-03-18,53.11
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2004_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2004,2026-03-18,53.69
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2004_MALE_Y2026M03D18.CSV,PAF,MALE,2004,2026-03-18,53.12
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2005_BOTH_Y2026M03D18.CSV,PAF,BOTH,2005,2026-03-18,53.1
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2005_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2005,2026-03-18,53.69
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2005_MALE_Y2026M03D18.CSV,PAF,MALE,2005,2026-03-18,53.11
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2006_BOTH_Y2026M03D18.CSV,PAF,BOTH,2006,2026-03-18,53.09
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2006_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2006,2026-03-18,53.68
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2006_MALE_Y2026M03D18.CSV,PAF,MALE,2006,2026-03-18,53.1
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2007_BOTH_Y2026M03D18.CSV,PAF,BOTH,2007,2026-03-18,53.08
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2007_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2007,2026-03-18,53.67
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2007_MALE_Y2026M03D18.CSV,PAF,MALE,2007,2026-03-18,53.09
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2008_BOTH_Y2026M03D18.CSV,PAF,BOTH,2008,2026-03-18,53.08
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2008_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2008,2026-03-18,53.67
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2008_MALE_Y2026M03D18.CSV,PAF,MALE,2008,2026-03-18,53.09
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2009_BOTH_Y2026M03D18.CSV,PAF,BOTH,2009,2026-03-18,53.07
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2009_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2009,2026-03-18,53.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2009_MALE_Y2026M03D18.CSV,PAF,MALE,2009,2026-03-18,53.08
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2010_BOTH_Y2026M03D18.CSV,PAF,BOTH,2010,2026-03-18,53.07
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2010_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2010,2026-03-18,53.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2010_MALE_Y2026M03D18.CSV,PAF,MALE,2010,2026-03-18,53.08
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2011_BOTH_Y2026M03D18.CSV,PAF,BOTH,2011,2026-03-18,53.06
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2011_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2011,2026-03-18,53.66
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2011_MALE_Y2026M03D18.CSV,PAF,MALE,2011,2026-03-18,53.07
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2012_BOTH_Y2026M03D18.CSV,PAF,BOTH,2012,2026-03-18,53.06
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2012_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2012,2026-03-18,53.65
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2012_MALE_Y2026M03D18.CSV,PAF,MALE,2012,2026-03-18,53.07
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2013_BOTH_Y2026M03D18.CSV,PAF,BOTH,2013,2026-03-18,53.06
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2013_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2013,2026-03-18,53.65
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2013_MALE_Y2026M03D18.CSV,PAF,MALE,2013,2026-03-18,53.06
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2014_BOTH_Y2026M03D18.CSV,PAF,BOTH,2014,2026-03-18,53.05
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2014_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2014,2026-03-18,53.64
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2014_MALE_Y2026M03D18.CSV,PAF,MALE,2014,2026-03-18,53.06
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2015_BOTH_Y2026M03D18.CSV,PAF,BOTH,2015,2026-03-18,53.05
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2015_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2015,2026-03-18,53.64
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2015_MALE_Y2026M03D18.CSV,PAF,MALE,2015,2026-03-18,53.05
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2016_BOTH_Y2026M03D18.CSV,PAF,BOTH,2016,2026-03-18,53.05
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2016_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2016,2026-03-18,53.64
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2016_MALE_Y2026M03D18.CSV,PAF,MALE,2016,2026-03-18,53.05
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2017_BOTH_Y2026M03D18.CSV,PAF,BOTH,2017,2026-03-18,53.04
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2017_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2017,2026-03-18,53.63
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2017_MALE_Y2026M03D18.CSV,PAF,MALE,2017,2026-03-18,53.05
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2018_BOTH_Y2026M03D18.CSV,PAF,BOTH,2018,2026-03-18,53.04
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2018_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2018,2026-03-18,53.63
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2018_MALE_Y2026M03D18.CSV,PAF,MALE,2018,2026-03-18,53.05
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2019_BOTH_Y2026M03D18.CSV,PAF,BOTH,2019,2026-03-18,53.04
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2019_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2019,2026-03-18,53.62
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LEUKEMIA_OTHER_2019_MALE_Y2026M03D18.CSV,PAF,MALE,2019,2026-03-18,53.05
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2000_BOTH_Y2026M03D18.CSV,PAF,BOTH,2000,2026-03-18,52.51
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2000_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2000,2026-03-18,53.07
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2000_MALE_Y2026M03D18.CSV,PAF,MALE,2000,2026-03-18,52.54
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2001_BOTH_Y2026M03D18.CSV,PAF,BOTH,2001,2026-03-18,52.49
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2001_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2001,2026-03-18,53.06
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2001_MALE_Y2026M03D18.CSV,PAF,MALE,2001,2026-03-18,52.52
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2002_BOTH_Y2026M03D18.CSV,PAF,BOTH,2002,2026-03-18,52.48
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2002_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2002,2026-03-18,53.05
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2002_MALE_Y2026M03D18.CSV,PAF,MALE,2002,2026-03-18,52.51
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2003_BOTH_Y2026M03D18.CSV,PAF,BOTH,2003,2026-03-18,52.47
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2003_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2003,2026-03-18,53.04
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2003_MALE_Y2026M03D18.CSV,PAF,MALE,2003,2026-03-18,52.49
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2004_BOTH_Y2026M03D18.CSV,PAF,BOTH,2004,2026-03-18,52.46
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2004_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2004,2026-03-18,53.03
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2004_MALE_Y2026M03D18.CSV,PAF,MALE,2004,2026-03-18,52.48
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2005_BOTH_Y2026M03D18.CSV,PAF,BOTH,2005,2026-03-18,52.45
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2005_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2005,2026-03-18,53.03
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2005_MALE_Y2026M03D18.CSV,PAF,MALE,2005,2026-03-18,52.47
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2006_BOTH_Y2026M03D18.CSV,PAF,BOTH,2006,2026-03-18,52.45
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2006_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2006,2026-03-18,53.02
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2006_MALE_Y2026M03D18.CSV,PAF,MALE,2006,2026-03-18,52.46
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2007_BOTH_Y2026M03D18.CSV,PAF,BOTH,2007,2026-03-18,52.44
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2007_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2007,2026-03-18,53.02
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2007_MALE_Y2026M03D18.CSV,PAF,MALE,2007,2026-03-18,52.46
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2008_BOTH_Y2026M03D18.CSV,PAF,BOTH,2008,2026-03-18,52.44
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2008_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2008,2026-03-18,53.02
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2008_MALE_Y2026M03D18.CSV,PAF,MALE,2008,2026-03-18,52.45
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2009_BOTH_Y2026M03D18.CSV,PAF,BOTH,2009,2026-03-18,52.44
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2009_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2009,2026-03-18,53.02
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2009_MALE_Y2026M03D18.CSV,PAF,MALE,2009,2026-03-18,52.45
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2010_BOTH_Y2026M03D18.CSV,PAF,BOTH,2010,2026-03-18,52.43
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2010_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2010,2026-03-18,53.02
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2010_MALE_Y2026M03D18.CSV,PAF,MALE,2010,2026-03-18,52.45
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2011_BOTH_Y2026M03D18.CSV,PAF,BOTH,2011,2026-03-18,52.43
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2011_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2011,2026-03-18,53.01
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2011_MALE_Y2026M03D18.CSV,PAF,MALE,2011,2026-03-18,52.44
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2012_BOTH_Y2026M03D18.CSV,PAF,BOTH,2012,2026-03-18,52.43
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2012_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2012,2026-03-18,53.01
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2012_MALE_Y2026M03D18.CSV,PAF,MALE,2012,2026-03-18,52.44
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2013_BOTH_Y2026M03D18.CSV,PAF,BOTH,2013,2026-03-18,52.43
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2013_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2013,2026-03-18,53.01
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2013_MALE_Y2026M03D18.CSV,PAF,MALE,2013,2026-03-18,52.44
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2014_BOTH_Y2026M03D18.CSV,PAF,BOTH,2014,2026-03-18,52.43
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2014_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2014,2026-03-18,53.01
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2014_MALE_Y2026M03D18.CSV,PAF,MALE,2014,2026-03-18,52.44
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2015_BOTH_Y2026M03D18.CSV,PAF,BOTH,2015,2026-03-18,52.43
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2015_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2015,2026-03-18,53.01
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2015_MALE_Y2026M03D18.CSV,PAF,MALE,2015,2026-03-18,52.44
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2016_BOTH_Y2026M03D18.CSV,PAF,BOTH,2016,2026-03-18,52.43
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2016_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2016,2026-03-18,53.01
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2016_MALE_Y2026M03D18.CSV,PAF,MALE,2016,2026-03-18,52.44
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2017_BOTH_Y2026M03D18.CSV,PAF,BOTH,2017,2026-03-18,52.42
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2017_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2017,2026-03-18,53.01
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2017_MALE_Y2026M03D18.CSV,PAF,MALE,2017,2026-03-18,52.43
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2018_BOTH_Y2026M03D18.CSV,PAF,BOTH,2018,2026-03-18,52.42
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2018_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2018,2026-03-18,53.01
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2018_MALE_Y2026M03D18.CSV,PAF,MALE,2018,2026-03-18,52.43
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2019_BOTH_Y2026M03D18.CSV,PAF,BOTH,2019,2026-03-18,52.42
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2019_FEMALE_Y2026M03D18.CSV,PAF,FEMALE,2019,2026-03-18,53.0
IHME_USA_BMI_COUNTY_RACE_ETHNICITY_2000_2019_PAF_NEO_LIVER_2019_MALE_Y2026M03D18.CSV,PAF,MALE,2019,2026-03-18,52.43
